energy,tempo,danceability,loudness,liveness,valence,time_signature,speechiness,track_popularity,instrumentalness,mode,key,duration_ms,acousticness,type,index,playlist_genre_afrobeats,playlist_genre_ambient,playlist_genre_arabic,playlist_genre_blues,playlist_genre_brazilian,playlist_genre_cantopop,playlist_genre_classical,playlist_genre_country,playlist_genre_disco,playlist_genre_electronic,playlist_genre_folk,playlist_genre_funk,playlist_genre_gaming,playlist_genre_gospel,playlist_genre_hip-hop,playlist_genre_indian,playlist_genre_indie,playlist_genre_j-pop,playlist_genre_jazz,playlist_genre_k-pop,playlist_genre_korean,playlist_genre_latin,playlist_genre_lofi,playlist_genre_mandopop,playlist_genre_metal,playlist_genre_pop,playlist_genre_punk,playlist_genre_r&b,playlist_genre_reggae,playlist_genre_rock,playlist_genre_soca,playlist_genre_soul,playlist_genre_turkish,playlist_genre_wellness,playlist_genre_world,year,month
0.767,127.361,0.532,-5.509,0.39,0.755,4.0,0.0574,81,0.000513,1.0,7.0,210173.0,0.00287,audio_features,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1980,7
0.863,136.302,0.723,-7.89,0.128,0.931,4.0,0.0338,76,0.0317,1.0,2.0,222813.0,0.0383,audio_features,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1965,7
0.449,100.456,0.486,-10.298,0.54,0.549,4.0,0.0267,76,2.23e-06,1.0,5.0,254293.0,0.166,audio_features,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1972,6
0.902,89.74,0.412,-11.6,0.405,0.422,4.0,0.405,72,0.131,1.0,9.0,333893.0,0.0484,audio_features,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1969,10
0.722,103.886,0.55,-11.729,0.11,0.716,4.0,0.0283,70,0.0129,0.0,11.0,434720.0,0.25,audio_features,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1971,4
0.944,105.338,0.394,-6.506,0.298,0.265,4.0,0.0761,77,4.54e-06,0.0,10.0,292581.0,0.00178,audio_features,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991,8
0.952,122.093,0.398,-6.042,0.1,0.584,4.0,0.061,72,7.75e-05,1.0,4.0,278680.0,0.000373,audio_features,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1984,6
0.917,171.176,0.356,-6.006,0.406,0.518,4.0,0.0479,79,0.0,1.0,9.0,357267.0,0.0335,audio_features,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1997,9
0.589,124.634,0.455,-8.64,0.104,0.254,4.0,0.0328,75,0.00358,1.0,11.0,283733.0,0.00184,audio_features,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991,9
0.805,113.253,0.438,-6.237,0.0842,0.564,4.0,0.0624,72,5.69e-05,1.0,8.0,240800.0,0.00255,audio_features,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1968,10
0.239,189.507,0.446,-13.945,0.0697,0.298,4.0,0.0316,76,4.1e-06,1.0,0.0,336453.0,0.551,audio_features,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1981,1
0.521,123.118,0.721,-8.123,0.127,0.942,4.0,0.0613,76,0.00545,1.0,2.0,261413.0,0.0708,audio_features,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1977,9
0.67,129.269,0.619,-10.322,0.331,0.777,4.0,0.0353,71,0.0109,0.0,11.0,211933.0,0.00165,audio_features,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1993,3
0.828,105.25,0.539,-9.108,0.154,0.562,4.0,0.035,70,0.421,0.0,4.0,515387.0,0.00067,audio_features,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1986,3
0.487,114.965,0.73,-10.991,0.0852,0.731,4.0,0.0303,79,0.01,1.0,4.0,226653.0,0.258,audio_features,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1987,4
0.697,116.109,0.741,-7.028,0.133,0.774,4.0,0.0277,84,2.28e-05,1.0,0.0,160133.0,0.0664,audio_features,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1970,12
0.579,127.215,0.62,-9.307,0.0858,0.691,4.0,0.0473,69,6.4e-05,1.0,4.0,225627.0,0.0152,audio_features,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1978,6
0.912,116.761,0.502,-4.556,0.106,0.72,4.0,0.0564,76,0.000173,1.0,1.0,301920.0,2.55e-05,audio_features,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991,9
0.833,88.785,0.466,-4.215,0.0327,0.661,4.0,0.304,78,0.0,1.0,7.0,313573.0,0.0266,audio_features,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1992,1
0.376,164.775,0.53,-11.913,0.0926,0.188,4.0,0.04,75,0.247,0.0,9.0,259947.0,0.0304,audio_features,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1969,9
0.786,126.755,0.482,-5.735,0.446,0.793,4.0,0.032,73,8.88e-05,1.0,7.0,323000.0,0.00321,audio_features,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1976,1
0.789,129.802,0.674,-6.903,0.0753,0.918,4.0,0.0676,78,0.00708,1.0,8.0,121160.0,0.00178,audio_features,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1997,2
0.441,81.334,0.519,-14.178,0.076,0.25,4.0,0.0353,76,0.000453,1.0,4.0,234973.0,0.0204,audio_features,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1988,3
0.836,113.375,0.743,-6.465,0.384,0.82,4.0,0.116,80,0.0,1.0,2.0,188987.0,0.0804,audio_features,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1982,1
0.528,109.975,0.932,-6.472,0.163,0.757,4.0,0.161,71,0.329,0.0,5.0,214653.0,0.115,audio_features,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1980,6
0.905,128.019,0.602,-4.046,0.117,0.411,4.0,0.0775,75,0.064,1.0,2.0,304840.0,0.000202,audio_features,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,9
0.519,98.883,0.653,-10.164,0.101,0.822,4.0,0.0497,76,0.0209,1.0,2.0,153693.0,0.406,audio_features,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966,12
0.946,138.18,0.454,-5.978,0.173,0.647,4.0,0.13,68,0.0,0.0,1.0,156147.0,0.0223,audio_features,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1978,2
0.828,105.435,0.35,-5.373,0.0774,0.147,4.0,0.041,76,0.000161,1.0,6.0,318587.0,0.000217,audio_features,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1994,3
0.349,124.348,0.489,-14.295,0.0866,0.622,4.0,0.0323,70,0.0789,0.0,2.0,196467.0,0.676,audio_features,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1994,7
0.872,159.925,0.587,-5.066,0.622,0.735,4.0,0.0484,73,0.0,1.0,7.0,221333.0,0.018,audio_features,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1998,5
0.808,151.008,0.577,-7.04,0.221,0.869,4.0,0.039,75,1.33e-05,0.0,1.0,290280.0,0.0338,audio_features,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1979,10
0.758,112.113,0.489,-6.491,0.092,0.435,4.0,0.0297,72,0.49,1.0,7.0,371413.0,0.000678,audio_features,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1977,1
0.932,112.937,0.564,-10.068,0.349,0.619,4.0,0.0554,75,0.169,1.0,11.0,146250.0,0.013,audio_features,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1970,1
0.338,177.765,0.388,-10.054,0.248,0.478,4.0,0.0329,76,3.73e-06,1.0,10.0,303373.0,0.652,audio_features,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1977,1
0.7,188.386,0.31,-5.678,0.0828,0.763,4.0,0.047,83,0.00965,1.0,9.0,255493.0,0.011,audio_features,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1980,7
0.691,137.145,0.548,-13.553,0.144,0.667,4.0,0.0369,74,0.106,0.0,4.0,261933.0,0.015,audio_features,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1977,5
0.532,136.576,0.601,-9.119,0.0925,0.342,4.0,0.0286,79,5.95e-06,1.0,10.0,281613.0,0.433,audio_features,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1972,5
0.641,203.006,0.256,-10.283,0.0853,0.382,4.0,0.0552,79,0.0329,1.0,1.0,281160.0,0.199,audio_features,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1993,9
0.755,109.535,0.667,-7.246,0.0523,0.883,4.0,0.069,68,6.94e-05,1.0,9.0,286220.0,0.0966,audio_features,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1976,12
0.373,92.718,0.671,-18.064,0.0481,0.732,4.0,0.0323,83,8.01e-05,1.0,9.0,295893.0,0.257,audio_features,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1982,4
0.927,141.466,0.333,-8.55,0.297,0.385,4.0,0.0733,75,0.000208,0.0,9.0,308120.0,0.0029,audio_features,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1976,1
0.787,126.879,0.767,-9.897,0.0513,0.964,4.0,0.0331,77,0.583,1.0,3.0,266200.0,0.0163,audio_features,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1995,1
0.366,127.163,0.472,-12.595,0.0837,0.171,4.0,0.0286,71,0.312,0.0,11.0,382297.0,0.15,audio_features,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1979,11
0.864,81.394,0.437,-7.842,0.242,0.749,4.0,0.0904,69,0.0314,0.0,4.0,295387.0,0.396,audio_features,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1971,11
0.584,170.411,0.509,-4.907,0.384,0.685,4.0,0.057,69,9.96e-05,1.0,0.0,278747.0,0.0368,audio_features,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2002,1
0.912,117.399,0.575,-7.275,0.0562,0.843,4.0,0.0393,69,0.00211,0.0,7.0,207267.0,0.0916,audio_features,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1973,1
0.611,85.387,0.654,-10.45,0.405,0.786,4.0,0.119,69,0.000178,1.0,2.0,235000.0,0.0337,audio_features,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1994,3
0.482,138.453,0.529,-11.709,0.0842,0.492,4.0,0.0599,74,0.0,0.0,4.0,516893.0,0.7,audio_features,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1971,1
0.748,134.114,0.618,-8.905,0.0473,0.663,4.0,0.358,77,4.1e-06,1.0,0.0,191947.0,0.0384,audio_features,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1978,11
0.7,147.245,0.586,-9.558,0.0318,0.897,4.0,0.0363,69,0.00125,1.0,0.0,295400.0,0.0589,audio_features,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1979,1
0.318,104.522,0.575,-16.729,0.0934,0.385,4.0,0.109,74,0.000202,1.0,0.0,254173.0,0.683,audio_features,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1972,12
0.706,80.823,0.445,-9.803,0.205,0.768,4.0,0.0461,70,0.000252,1.0,8.0,266720.0,0.234,audio_features,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1976,1
0.913,115.728,0.574,-4.793,0.156,0.423,4.0,0.133,84,0.00158,0.0,6.0,208400.0,0.061,audio_features,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1979,7
0.495,124.936,0.532,-6.662,0.0754,0.308,4.0,0.0343,79,0.0,1.0,10.0,214240.0,0.659,audio_features,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1977,1
0.875,75.009,0.284,-6.069,0.402,0.595,4.0,0.0422,73,0.000461,0.0,11.0,340907.0,0.00752,audio_features,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991,8
0.737,103.867,0.662,-9.54,0.119,0.744,4.0,0.0296,69,0.0191,1.0,0.0,329800.0,0.108,audio_features,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1989,9
0.936,91.577,0.666,-9.919,0.153,0.776,4.0,0.0476,72,0.086,1.0,7.0,282907.0,0.00244,audio_features,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1991,9
0.432,94.605,0.475,-7.844,0.161,0.648,4.0,0.0302,79,0.0,1.0,7.0,153467.0,0.183,audio_features,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1997,10
0.549,176.941,0.516,-13.741,0.184,0.907,4.0,0.0373,73,0.00572,1.0,6.0,288733.0,0.501,audio_features,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1984,11
0.751,89.839,0.421,-9.584,0.17,0.789,4.0,0.0472,72,0.0,1.0,9.0,145867.0,0.2,audio_features,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1967,1
0.938,168.131,0.324,-7.332,0.0961,0.543,4.0,0.102,71,0.0321,0.0,6.0,178440.0,0.032,audio_features,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1994,5
0.953,84.989,0.267,-4.899,0.283,0.568,4.0,0.096,72,0.0,0.0,1.0,267307.0,0.00211,audio_features,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1987,8
0.919,135.997,0.465,-4.025,0.262,0.537,4.0,0.0408,73,2.07e-05,1.0,4.0,235293.0,1.83e-05,audio_features,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1999,11
