energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,playlist_name,analysis_url,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,index,playlist_genre_afrobeats,playlist_genre_ambient,playlist_genre_arabic,playlist_genre_blues,playlist_genre_brazilian,playlist_genre_cantopop,playlist_genre_classical,playlist_genre_country,playlist_genre_disco,playlist_genre_electronic,playlist_genre_folk,playlist_genre_funk,playlist_genre_gaming,playlist_genre_gospel,playlist_genre_hip-hop,playlist_genre_indian,playlist_genre_indie,playlist_genre_j-pop,playlist_genre_jazz,playlist_genre_k-pop,playlist_genre_korean,playlist_genre_latin,playlist_genre_lofi,playlist_genre_mandopop,playlist_genre_metal,playlist_genre_pop,playlist_genre_punk,playlist_genre_r&b,playlist_genre_reggae,playlist_genre_rock,playlist_genre_soca,playlist_genre_soul,playlist_genre_turkish,playlist_genre_wellness,playlist_genre_world
0.832,164.852,0.491,world,-5.606,0.0436,0.375,4.0,0.0371,39,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/3DyVz6qqitxtM5w7YM53ej,2007-08-08,0.822,1chjE2HEC1dJ5kjQXTLu4f,0.0,2.0,212133.0,0.00287,3DyVz6qqitxtM5w7YM53ej,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.419,83.799,0.41,world,-17.154,0.0721,0.247,4.0,0.0592,29,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/5YE5eaEdYTHpM4IV6IEC9O,2007-01-01,0.878,3eVxH5aIuoI8vDUic0LZa8,1.0,0.0,654400.0,0.847,5YE5eaEdYTHpM4IV6IEC9O,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0341,81.658,0.266,world,-23.265,0.106,0.0738,4.0,0.0351,28,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/6iWa5JqjmS5DZeRKtWA0Cu,2006-03-07,4.21e-06,3XjmLtrPKypw2qI6YHCBqu,1.0,7.0,98493.0,0.985,6iWa5JqjmS5DZeRKtWA0Cu,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.301,114.346,0.506,world,-15.984,0.384,0.497,4.0,0.0458,30,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/4gWndLZ8bPDOvSHnst149L,2007-01-01,0.79,3eVxH5aIuoI8vDUic0LZa8,0.0,4.0,216000.0,0.569,4gWndLZ8bPDOvSHnst149L,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.155,72.199,0.267,world,-24.627,0.138,0.386,3.0,0.0502,30,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/4QgTMG5M3lkrMnLXyNqhpy,2006-03-07,0.28,3XjmLtrPKypw2qI6YHCBqu,0.0,10.0,135973.0,0.954,4QgTMG5M3lkrMnLXyNqhpy,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.411,138.331,0.537,world,-17.968,0.0969,0.418,4.0,0.126,23,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/6OlfxIp7z9TdTL65inRmqs,2010,0.969,0lkUddle6w6n6cbPDn1Tsl,0.0,8.0,157400.0,0.799,6OlfxIp7z9TdTL65inRmqs,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.401,99.7,0.588,world,-16.749,0.106,0.158,4.0,0.121,26,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/5BNPcRmOsOc6gL9nWTIsWh,2004-01-01,0.927,1EKqHSTRR55iW4MR7saSnb,1.0,3.0,331067.0,0.801,5BNPcRmOsOc6gL9nWTIsWh,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.259,90.047,0.426,world,-12.203,0.138,0.338,4.0,0.0428,27,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/48y2ToLHBlac7TYtISutUc,2001-01-01,0.767,5Idr8Hky9SwRgEpbThb6B5,0.0,9.0,431520.0,0.989,48y2ToLHBlac7TYtISutUc,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.599,145.895,0.508,world,-13.285,0.0824,0.377,4.0,0.0793,24,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/1wPV9k1f0f5WjRsDTOTyEb,2020-01-08,0.96,5pUmooSWJQdmnJeb4fCOgI,1.0,5.0,225760.0,0.753,1wPV9k1f0f5WjRsDTOTyEb,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.216,131.186,0.617,world,-19.88,0.135,0.651,4.0,0.045,21,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/6VQ4M5ZwIJgcJbVbF51kvw,2011-11-08,0.424,1zLDPvjSnDKZJDbzbOAvbd,1.0,8.0,149627.0,0.958,6VQ4M5ZwIJgcJbVbF51kvw,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.228,93.573,0.554,world,-15.804,0.27,0.289,4.0,0.0976,22,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/61TehSBxHRAsGccFegrgu7,2009-01-26,1.22e-05,6ojvywL6h61n9YvAfpeHzb,1.0,5.0,1062600.0,0.901,61TehSBxHRAsGccFegrgu7,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.304,116.616,0.573,world,-12.725,0.102,0.626,4.0,0.0916,27,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/6oZXDCZVtxDFCxJiWtG0OZ,2011-02-03,0.971,3JQ8r7iybCUrjc4pxztrRQ,0.0,1.0,70820.0,0.979,6oZXDCZVtxDFCxJiWtG0OZ,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.132,126.101,0.352,world,-14.51,0.0675,0.386,4.0,0.036,19,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/5xXcogwm5c1IRPG3BaaFJF,2017-06-23,0.533,1jUJokvL8jTVTxoHc8i45s,0.0,7.0,285953.0,0.988,5xXcogwm5c1IRPG3BaaFJF,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.279,173.186,0.438,world,-23.868,0.118,0.372,3.0,0.0626,26,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/3Qf0oQL2haozbhykA6h3Bo,2002-01-01,0.958,2QjmfhEhImSABXNrruRKzF,1.0,7.0,291320.0,0.837,3Qf0oQL2haozbhykA6h3Bo,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0734,97.917,0.604,world,-20.326,0.0684,0.293,3.0,0.076,18,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/7LXYAACrUjhjZFUEeSqlSj,2016-04-18,0.0103,1ia3CVRLkHxDsymG231ye1,1.0,6.0,160040.0,0.852,7LXYAACrUjhjZFUEeSqlSj,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.326,169.856,0.467,world,-8.425,0.18,0.521,4.0,0.0264,22,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/2a05ZVwyOuihPPQtnX7IQw,2015-11-11,0.931,0hHfLNjVAUcpHzPfXkUzXJ,0.0,9.0,187716.0,0.883,2a05ZVwyOuihPPQtnX7IQw,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.29,110.38,0.415,world,-22.68,0.11,0.159,4.0,0.0407,19,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/6tvZQcXH35A3F8zAVZGdF2,2011-01-22,0.943,7xQr21dU9LdukF8vxXaPt9,1.0,1.0,276880.0,0.475,6tvZQcXH35A3F8zAVZGdF2,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.787,109.101,0.538,world,-11.566,0.0999,0.783,4.0,0.075,20,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/2J43ndIKr1nkyRTdVxfSnB,2011-03-02,0.922,08TYxROVv14RANh3OOR8VZ,1.0,7.0,87929.0,0.629,2J43ndIKr1nkyRTdVxfSnB,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00293,115.722,0.294,world,-16.099,0.0708,0.658,3.0,0.0516,22,Traditional Japanese,https://api.spotify.com/v1/audio-analysis/3kDOnhAAX3l0FQcZjLdQcP,2010-06-30,0.000331,3sExyS0eNePB5OiIL6e0qA,1.0,0.0,81776.0,0.994,3kDOnhAAX3l0FQcZjLdQcP,japanese,audio_features,6Lpr4NW1kZlWvvqWVwrpKU,4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.181,105.181,0.223,ambient,-15.087,0.129,0.179,4.0,0.0431,42,Nordic Noir,https://api.spotify.com/v1/audio-analysis/3eGjWXdNJGVxB4bDr0TxBi,2017-09-01,0.262,3S914IqSilV9a7671uKIJG,0.0,7.0,160846.0,0.882,3eGjWXdNJGVxB4bDr0TxBi,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.124,132.077,0.162,ambient,-12.6,0.107,0.0686,4.0,0.0431,34,Nordic Noir,https://api.spotify.com/v1/audio-analysis/49kvaxWkvLCNHka049HuVF,2017-09-01,0.602,3S914IqSilV9a7671uKIJG,1.0,2.0,179152.0,0.961,49kvaxWkvLCNHka049HuVF,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0663,75.588,0.137,ambient,-18.334,0.154,0.0596,4.0,0.0404,20,Nordic Noir,https://api.spotify.com/v1/audio-analysis/5eFDL7UQbzTIpudZQiis28,2017-09-01,0.623,3S914IqSilV9a7671uKIJG,0.0,0.0,285008.0,0.983,5eFDL7UQbzTIpudZQiis28,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196,135.98,0.189,ambient,-14.51,0.112,0.106,3.0,0.0426,17,Nordic Noir,https://api.spotify.com/v1/audio-analysis/30x8x9ogHPmOMRjQmfV4w3,2017-09-01,0.457,3S914IqSilV9a7671uKIJG,0.0,0.0,149772.0,0.987,30x8x9ogHPmOMRjQmfV4w3,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4590,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0391,67.4,0.252,ambient,-21.635,0.359,0.13,3.0,0.0398,17,Nordic Noir,https://api.spotify.com/v1/audio-analysis/1wCajGSdprYHaLqsPsaY0n,2017-09-01,0.655,3S914IqSilV9a7671uKIJG,1.0,8.0,153533.0,0.951,1wCajGSdprYHaLqsPsaY0n,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0193,100.334,0.2,ambient,-17.298,0.0953,0.0382,4.0,0.0438,14,Nordic Noir,https://api.spotify.com/v1/audio-analysis/78fpgzqnPdZqTK7RV0pdoK,2017-09-01,0.0058,3S914IqSilV9a7671uKIJG,0.0,6.0,222569.0,0.961,78fpgzqnPdZqTK7RV0pdoK,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.138,87.528,0.233,ambient,-15.585,0.136,0.0346,4.0,0.0403,15,Nordic Noir,https://api.spotify.com/v1/audio-analysis/31nQoFUcVrkG5w556Qtish,2017-09-01,0.373,3S914IqSilV9a7671uKIJG,0.0,4.0,193875.0,0.904,31nQoFUcVrkG5w556Qtish,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0172,74.931,0.159,ambient,-31.017,0.102,0.0297,4.0,0.0474,18,Nordic Noir,https://api.spotify.com/v1/audio-analysis/6nQOHLEyMRpNRQZKeMskjt,2017-09-01,0.988,3S914IqSilV9a7671uKIJG,0.0,4.0,215829.0,0.941,6nQOHLEyMRpNRQZKeMskjt,noir,audio_features,4OHO1aF0wK6N9fxatKwxvB,4594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.336,149.638,0.454,arabic,-12.76,0.288,0.4,4.0,0.0308,12,Middle Eastern Chill,https://api.spotify.com/v1/audio-analysis/7jWSQ1hv0oLTlgja4570dH,2024-08-14,0.709,6WEsoMQPoNlZW7vzSiShx4,0.0,2.0,97265.0,0.943,7jWSQ1hv0oLTlgja4570dH,chill,audio_features,2JcCrSMfmITGwPlLjNudJ3,4595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.251,152.037,0.522,arabic,-20.421,0.064,0.414,4.0,0.0399,35,Middle Eastern Chill,https://api.spotify.com/v1/audio-analysis/3tT7GisdKZYPW1suW2GVqm,1992-01-01,0.935,1hQroOWdQx1RXgmjIjrWtS,0.0,7.0,319827.0,0.802,3tT7GisdKZYPW1suW2GVqm,chill,audio_features,2JcCrSMfmITGwPlLjNudJ3,4596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.295,155.936,0.251,arabic,-15.441,0.0868,0.597,4.0,0.0335,26,Middle Eastern Chill,https://api.spotify.com/v1/audio-analysis/1qJHbbkKgERj3Hugvb5MwD,2010-09-07,0.947,3aKIaTCMukq8X8JsUteUqc,1.0,10.0,295987.0,0.916,1qJHbbkKgERj3Hugvb5MwD,chill,audio_features,2JcCrSMfmITGwPlLjNudJ3,4597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235,110.155,0.647,arabic,-18.303,0.208,0.35,4.0,0.0319,34,Middle Eastern Chill,https://api.spotify.com/v1/audio-analysis/7Hw2XpM0HJsVhNo5btPUzH,1996,0.926,73CSRi65ZZf33cxA1Krs6B,0.0,7.0,535093.0,0.875,7Hw2XpM0HJsVhNo5btPUzH,chill,audio_features,2JcCrSMfmITGwPlLjNudJ3,4598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.106,143.972,0.643,world,-15.241,0.0905,0.262,4.0,0.0351,44,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/69632kGSUy0dC63WO9RRUD,2018-05-16,0.937,0HTdyNmiVQPQbyKOhiGhOW,0.0,1.0,273351.0,0.962,69632kGSUy0dC63WO9RRUD,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4,147.941,0.686,world,-8.546,0.349,0.293,4.0,0.0412,41,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/4S7ztCZpuOIcqZdhgcOJye,2024-07-19,0.678,37lPzuhfCfNA59ZCbWb2vw,0.0,6.0,131444.0,0.514,4S7ztCZpuOIcqZdhgcOJye,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.106,135.693,0.389,world,-19.97,0.417,0.161,4.0,0.0281,41,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/0ogxv7X1kzVxlZfAP9iz2L,2024-02-23,0.844,4uiQk20A7duFhneDPjuXrt,1.0,7.0,146580.0,0.983,0ogxv7X1kzVxlZfAP9iz2L,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0281,115.416,0.51,world,-19.711,0.228,0.239,4.0,0.0378,34,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/10Rvl2wSWYXxIP1fadu6J5,2024-11-06,0.956,1z8gu6mIxt9LlkOzLUrJKY,0.0,2.0,111433.0,0.759,10Rvl2wSWYXxIP1fadu6J5,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.328,82.981,0.483,world,-11.602,0.215,0.139,4.0,0.0292,37,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/3qmVxBh0ICwRGDOCMV41aV,2024-05-09,0.413,6NRIPRLdIllLTGiOre44wi,0.0,9.0,182891.0,0.888,3qmVxBh0ICwRGDOCMV41aV,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.202,113.956,0.564,world,-14.361,0.0971,0.168,4.0,0.0311,36,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/4PPHtK4k8Ssmds7ZB2uhwh,2024-10-24,0.967,5m6SoiE49e2t5odmu2V6gg,0.0,5.0,99433.0,0.931,4PPHtK4k8Ssmds7ZB2uhwh,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.147,97.493,0.796,world,-16.089,0.0927,0.568,4.0,0.0472,32,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/2GkdjaCTFx4rb5obpIvm6B,2024-11-06,0.946,0tLMExrETwe8ONqhbywVQW,1.0,11.0,111112.0,0.501,2GkdjaCTFx4rb5obpIvm6B,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23,68.529,0.474,world,-17.34,0.0957,0.343,4.0,0.0345,32,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/7bbJDj4Q9Q28xPOcVoVHXc,2024-11-06,0.855,1Mr04BWMRl6eNgltznvAZq,0.0,3.0,109719.0,0.101,7bbJDj4Q9Q28xPOcVoVHXc,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.309,135.783,0.655,world,-6.787,0.122,0.14,4.0,0.0287,39,Chinese Traditional,https://api.spotify.com/v1/audio-analysis/52NyIy61TszwScgdfp5YOj,2016-01-05,0.116,0GoKZrv7vbeMDkynmX33NC,0.0,11.0,225083.0,0.946,52NyIy61TszwScgdfp5YOj,chinese,audio_features,26xHk0w8Kpcq3eSBjmnAmu,4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
